Reviews,Rating
satir yazmaya gerek yok disardan gelen sesi kesiyo muzik performansi iyi kulaga tam oturmuyo dusuyo telefon konusmasinda karsi taraf sizi genelde zor duyuyo liranim ustu hicbir urunde fiyat performans olmaz bence,0
iki tane aldim bir tanesi gayet guzel ancak digeri sarj almiyor,0
kulaktan dusuyor spor yaparken takmak icin aldim dusmedigi yer kalmadi fiyati ucuz almayin bence,0
iyi olacagini tahmin etmistim s kalitesi normal cok iyi degil,0
kulakliklar muzik dinlemek icin guzel disarinin sesini asiri aliyor konusurken hic memnun kalmadik yuzden,0
cok guzel aldigima memnunum kargo firmasina tesekkur ederim cok hizli bir sekilde geldi s performansi bekledigimden iyi cikti fiyata alinabilecek iyi airpods lardan,1
uygun fiyatli satin aldim kutudan orijinal garanti belgesi cikmadi cokta orijinal bir durmuyor,1
fiyatina gore cok iyi s kalitesi oldugunu dusunuyorum video izlerken gecikme hissedilmiyor oyun icin ayni seyi soyleyemem tavsiye ediyorum,1
kargo gunde elime ulasti bence kargo sirketinizi degistirmelisinizurune gelecek olursak herhangi bir sorun yasamadim simdiye kadar gayet guzelbassina diyen olmus bence kablosuz kulakliklara gore gayet iyi hicbir yonden eksi puan veremem ben kesinlikle tavsiye ederim fiyata kacmaz,1
fiyatina gore guzel kullanisli,1
s kalitesini abartmis kaliteli olmayan youtube v uzerinden bile muzik dinlerken urunun dusuk s kalitesini farkediyorsunuz basslari cok cok yuksek muzik dinlerken ba agrisi yapiyor yuksek kaliteli muzikle denemedim cunku denememe gerek yok dusuk kaliteli muzikte bile yetersizligini belli ediyor rahat degil kucuk olan ucuyla bile kulagima rahat bir sekilde oturmuyor usb c yerine microusb kullanmasi cabasi otomatik olarak baglanmasi pair moduna gecmesi icin cihazinizdan silmeniz gerekmesi yada bluetoothunuzu kapatmaniz gerekmesi birden fazla cihazla kullanmayi zorlastiriyor fiyat performans urunu degil cunku ortada bir dogru duzgun bir performans yok paraniza degmez not orijinal olan hepsiburada saticisindan alindi,0
onca yoruma bakim aldim cok kotu bi kulaklik basi ovmusler ba duyulmuyo ekolayzir yukledim s biraz yukseldi bile yeterli degil dk icinde geri paketledim iade edicem buyuk beklentileriniz olmasin he bana s gelsin yeter derseniz buyrun alin,0
konusmada sesim hicbir sekilde karsiya gitmiyor urunun icinnde garanti belgesi turkce ingilizce kullanim kilavuzu cikmadi cince yalnizca kucuk kareden olusan bir kilavuz cikti,0
kutu yirtilmis olarak geldiicinde sarj kablosu cikmadi dinlediginiz video gelen s arasinda sn gecikme oluyor kulakta cok rahat durmuyorbiraz koyun ustune iyi bisey alin almaya degmez,0
kulakligin sarj yerinde bant varmis kusurlu sandim ilk sarj etmiyordu fp urunu tiz bass boyle kucuk bir urune gore bence ideal yildiz kirmamin sebebi kulak yapima tam oturmamasi,1
fiyat uygun tasarim guzel sik duruyor tizler khz kadar cikiyor orta bir deger baslar ortalama s seviyesi guzel tavsiye ederim,1
harika kulaklik alin bence,1
bugun urunu denedimcok guzel herkese tavsiye ederimmmm,1
harika bir cihaz,1
fiyat performans olarak basirili,1
iyi fiyata alinir,1
fiyat performans urunu,1
s kalitesi guzel umarim uzun dayanir,1
gayet guzel kullanisli yil oldu hicbir sorun cikarmadi,1
gayet guzel alinir,1
muhtesem cok begendim,1
fast shipping good quality im satisfied thank you,1
sahsen cok begendim almadan once mikrofonu kotu seyler duymustum tam bir fiyat performans urunu,1
kulakligim hala calisiyor yil oldu,1
fiyat performans acisindan leziz bir etki birakiyor,1
baglanti kopukluklar olusabiliyor s kalitesini begendim gun oldu alali suanlik memnunum,1
hizli geldi ojinal,1
gercekten basi cok guzel tam bir fp urunudur tavsiye ederim,1
hizli geldi iyi taraflari iyi s vermesi tiz baslarinin yeterli olmasi uygun fiyatli olmasi kotu tarafi dayanikliligi ayda bir teki bozulur,1
deneyimim olumlu orjinalligi konusunda suphelerim var normalde cok sayfali kitapcik cikiyor orjinallerinde biliyorum cok sayfali kitapcik bende cikmadi,1
yogun istek uzerine hediye aldim kullanici gayet memnun,1
elime cok hizli ulasti acikcasi birkac video izledikten sonra cakma gelmesinden korktum videolarda bahsettikleri orijinal belirtilerden vardi orijinal s bass cok iyi tam bir fp urunu tesekkur ederim huu bakiyon dayi dayi gi bakiyon dayi dayii,1
yaklasik aydir kullaniyorum tl ye almistim hayatimda tl verip beni bukadar mutlu rahat ettiren birsey satin almadimsesi fiyatina gore cok iyi videoalrda gecikme yoksadece telefon gorusmesi yapamazsiniz onu bilin kapali alanda ancak acik alan toplu tasimada anlasamazsiniz,1
urunu uzun arastirmalarim sonucu aldim alacak arkadas sunu bilsin bir kulaklik kadar pahaliysa kadar iyidir ancak kulaklikla isinizi gorebilirsiniz airpods proya verebilirsiniz olsaydi param verirdim ayni isi goruyor buda sebeple sova gerek yok,1
bugun elime ulasti cok hizli geldi cok iyi calisiyor kulaklik kullandigim iyi kulakliklardan kulaklik alacaklara tavsiyem kulaklik fiyata iyilerinden alabilirsiniz,1
once farkli bir marka aldim ancak kalitesini begenmedim geri gonderdim cihazin bir problemi yok gorunuyor s kalitesini cok begendim ancak iki kere tikladigimda siri acilip kapaniyor benim birsey soylememe firsat vermiyor bilmiyorum ben mi biseyi yanlis yapiyorum onun disinda urunun bir eksikligini gormedim gayet basarili,1
ilk basta cekindim acikcasi yorumlara baktim v gercekten orijinal gunde elime ulasti jet cok hizli tesekkurker kulaklikta herhangi bir sorun yok bangir bangir caliyor baglanmadan sikinti yok bence bunu alin tavsiye ediyorum,1
alali ay kadar oldu biraz kullandiktan sonra yorum yazmak istedim kulakligi kullanmasi cok kolay sarji gayet yeterli sure dayaniyor silikon kulak boyutuna gore ayarlandiginda dusme olmuyor kulaktan kutusunun boyutu kucuk turlu cebe cantaya rahatlikla koyulur ben cok memnun kaldim fiyatina gore baya iyi bir almayi dusunenlere kesinlikle tavsiye ederim,1
aya yakindir kullaniyorum orjinal kesinlikle bayagi arastirdim kulak plastiklerini cikarinca yazilari yaziyor kitapciklari vesaire yerinde begendim s kalitesi mukemmel tek eksik whatsapp uzerinden konusurken karsi tarafa tuhaf bir s gidiyor kulakliga bagli olarak whatsapp aramalarinda kulakligi kullanamiyorum normal aramalarda mikrofonu biraz yetersiz muzik dinlemek icin mukemmel bir,1
oncelikle hepsiexpress icin tesekkur ederim cok hizli teslimat arkadaslar kulaklik orjinal gayet guzel oncelikle onu belirteyim ev ortaminda telefon gorusmesini test ettigimde mikrofonun cok cok iyi oldugunu gordum dis ortamda henuz test edemedim muzik dinleme acisindan fiyata alabileceginiz cogu kablolu kulakliktan bile iyi tamamen kablosuz gayet sik ufak bir kutusu var ha birde kutusundan sarj kablosu cikmadi bence konuda biraz ayip etmisler sarj suresini henuz test edemedim,1
sadece muzik dinlemek icin aldim sabah aksamlari dk yurume mesafesi giderken sarji ay kadar suruyor bana tavsiye ederim sirf muzik icin,1
cok sik kulakta oldugu hissedilmiyor muzik dinlemek icin kullaniyorum s kalitesi beklentilerimi karsiladi telefonuma kolaylikla baglandi,1
hayatimda ilk bluetooth kulaklik aldim yorumlara bakarak aldigim kulakliga resmen asik oldum spor yaparken v cok rahat kullanimi var telefon konusmada oldukca basarili herkesin elinde olmasi gereken bir,1
siparis verdigim ayni gun elime ulasti telefon gorusmesinde s karsi tarafa iyi gidiyor kulakdan dusmuyor sesi gayet yeterli paraya beklentimin uzerinde cikti,1
son derece basarili bir kulakligi takip sesi fulleyince dis dunyadan uzaklasiyorsunuz baslar tizler gayet guzel sarj konusunda gunde saat kullanan birisi olarak gun rahat gidiyor bazen sarja zaman taktigimi bile unutuyorum iyiki almisim hic pisman degilim orijinal tum kontrolleri yaptim tavsiye ederim,1
tws kulakliklara guzel bir baslangic fiyati cok uygun orjinalliginde bir sikinti oldugunu dusunmuyorum annem hediyeden cok memnun kaldi gun arkadaslarina hava atiyor surekli sarji iyi gidiyor kargo sureci sikintisiz gecti,1
kulaklik genel olarak iyi birsey dinlemediginiz anda hafif bir s geliyor oyun icin asla asla almayinnnn asiri s gecikmesi var oyunun muzigi kesik kesik geliyor onun disinda bir sorun yok gayet iyi youtubede fln s gecikmesi yok fiyatina gore gayet iyi hepsijet gun icinde geldi kargo gayet hizliydi,1
gayet guzel kontrol ettim orjinal diger sitelerden lira ucuza alcaz magdur olmayin performans olarak ideal bir kulaklik icinde s m l olarak silikon geliyor kulaga oturuyor baglanti problemi hic yasamadim sarji uzun sure idare ediyor,1
oncelikle elime kisa zamanda ulastikargo bir harikaurun kullanisli cekim mesafesi iyi s gayet tatminkarcok buyuk beklentiniz olmasin fiyatina gore kiyaslarsak gayet iyi bir kulaklikkulagi kucuk olanlara tavsiye etmemtesekkurler burada,1
guzel paketlenmis diyemem hizli sorunsuz bir sekilde geldi oyuzden memnunum simdilik bi sikinti yok olursa ilerde aktaririm notkutudan garanti belgesi cikmadi,1
urunu esime hediye aldim cok memnun ben tek biseeyinden memnun degilim telefon benimle konusurken ufak s bile cok fazla yuksek geliyo onun disinda kargo super zaten muzik dinlemeye sath konusunda cok begendikhepbi burada saticiya tesekkurler,1
gayet fiyatina gore cok cok iyi,1
cok kullanisli,1
efsane s kalitesi kullanisli guzel hizli geldi,1
gayet guzel kosarken kulaktan dusuyor,1
s kalitesi acisindan hic supheniz olmasin cok iyi,1
kaliteli sik ancak tam oturmamasi halinde dusurebilirsiniz,1
fiyat performans urunu is goruyor konusmasida guzel,1
iste budur,1
yildir sikintisiz kullaniyorum oneririm,1
gayet guzel,1
verdiginiz paranin karsiligifiyat performans urunu,1
super,1
butun yorumlarin ozeti fiyat performans urunu orjinal,1
fiyatina gore oldukca iyi,1
bekledigimden kalitelises kalitesi cekimi super,1
fp olarak gayet iyi bir neredeyse yildir kullaniyorum,1
orijinal,1
numara,1
uygun basarili,1
basarili hizli sarj oluyor sesi iyi mikrofonu fena degil,1
fiyat performans urunu aham saham bir performansi yok yabana atilmayacak kadar iyi,1
tsk,1
urunu begendim,1
guzel,1
beklentiyi gayet karsiliyor ancak gunde izmire kargo gondereyemeyen hepsiburadayi hepsijeti asla kullanmayacagim,1
super,1
dun siparis verdigim kulaklik bugun saat gecmeden geldi cok hizli bir firma mukemmel otesi bir kulaklik,1
guzel,1
teslimat gecikti mukemmel fiyat performans,1
herkeze tavsiye ederim kulakligi ba s kalitesi cok iyi,1
bekledigimden iyi cikti,1
fiyatina gore sahane,1
ptt kargo gelmesi disinda sey gayet iyi simdilik,1
sahane,1
fiyat performans urunu fiyata gayet memnunum,1
yildiz,1
cok iyi,1
hizli kargo muhtesem,1
super,1
harika,1
kulakligin sarj yerinde bant varmis kusurlu sandim ilk sarj etmiyordu fp urunu tiz bass boyle kucuk bir urune gore bence ideal yildiz kirmamin sebebi kulak yapima tam oturmamasi,1
urunu nerdeyse aydir kullaniyorum urunun begendigim yanlari sesleri cok guzel tok veriyor bluetooth uzakligi gayet guzel kolay kolay dusmuyor begenmedigim yanlari ta cisim ufak surtugunde direk ciziliyo telefon gorusmeleri kotu bide son olarak mobil erisim noktasini acincq s kesik kesik gelio arda bir,1
s kalitesi gayet guzel telefon konusmasi sirasinda bazen ufak s azalmalari oluyor kucuk seyleri dert etmiyorsaniz kullanilabilir muzik olarak bir kablolu kulakligin yerini maalesef alamiyor s kalitesi muzik calarken yine iyi ancak ayni fiyata alinan kablolu bir kulaklik iyi bir s verebilir tek yildizi buradan kirdim yine alinabilir,1
sesi oldukca yuksek fiyatina gore kaliteli yaninda sarj kablosu gelmiyor samsung sarji sarj edilebiliyor,1
urunu almanizi oneririm malzeme olarak s kalitesi olarak gorunus olarak cok kaliteli,1
muzik dinlemek isteyenler gonul rahatligiyla alabilirsiniz surekli telefonla gorusme yapanlar icin ideal degil kalabalik dis ortamda sesiniz cok geliyor dis ortamin sesini cok aliyor kapali ortamda konusurken idare eder,1
merhaba s kalitesi gayet iyi ancak eko ayarlarini iyi yapmanizi oneririm diger taraftan yildiz vermemin sebebi mikrofon telefon gorusmelerimde karsi tarafin memnuniyeti dusuk duzeyde ortam sesini cok aldiklarini ifade ediyorlar onun disinda s kalitesi fiyatina oranla gayet iyi baslar bir miktar tizlere oranla zayif fp urunu,1
uzun zamandir inceledigim bir cumartesi gunu verdigim siparis pazartesi gunu elimdeydi fiyat performans acisindan cok guzel telefonla rahatca konusabiliyorsunuz disaridan s almiyor,1
gayet kaliteli baslari guclutizler ideal urunun kutusu hic bir sekilde korunmamis ayrica kargo bana haftada ulasti bunun haricinde hic bir sikinti yok,1
kulakliklarin side bluetooth gozukuyor sadece tanesi s veriyor mesela soldaki in baglantisini kesince sagdaki s veriyor sini birbirine eslestiremedeim,1
beklentimin cok uzerinde bir kadar kaliteli s bass dengesi beklemiyordum acikcasi bass konusunda elestirenler olmus inanin kulak yapiniz bile etkiliyor durumu benim rahat kullandigim kulaklik turu kulak ici kulakliklar kulaklik tam istedigim evet iyisi olabilir fiyat olarak of oof diyorum harikaa,1
diger magazalar ufak urunu dahi koruyucuya sarmasina ragmen hepsiburada kocaman karton kutunun icine atip yolluyor yolda sallana sallana geliyor bozulsa ugras dur hepsiburada yerine diger magazalardan almanizi oneriyorum,1
oncelikle kompakt hemde kaliteli kablosuz kulaklik olmasina ragmen cok cok iyi s veriyor basslar cok iyi sesler berrak mikrofonu nu deneyimlemedim sadece muzik amacli aldim sarj olayi cok iyi baglanma olayi saniyelik kesinlikle tavsiye ederim cok basarili bir kablosuz kulaklik olmus,1
fiyat uygun tasarim guzel sik duruyor tizler khz kadar cikiyor orta bir deger baslar ortalama s seviyesi guzel tavsiye ederim,1
iphone kulakligi ayni s seviyesinde basslar cok cok iyi tavsiye ederim,1
umdugumdan iyi cikti gercekten s kalitesi yuksekligi cok cok guzel ben gayet telefonda gorusme saliya biliyorum cok basarili bir,1
cok iyi fiyati biraz uygun olabilirdi,1
urunun saticisi hepsiburada idi orginal kargomda normal surede geldi urunun s kalitesi cok guzel kablolu kaliteli bir kulakliktan muzik dinliyorum ancak bisikletimle spor yaparken saat icerisinde saniyelik kisa kisa kopmalar yasadim normal yuruyus yaparken felan kopma olmadi sarjida saat kullanimda yuzde azaldi kutusundan sarj kablosu cikmiyor sonuc olarak alinir mi bence fiyat performans urunu emsallerinin fiyatini dusunursek alinir,1
beklentimi karsiladi sadece kargo sirketi cok yavas,1
istedigim gibiydi,1
fiyat performans urunu bence gayet guzel kaliteli kullanisli,1
oncede almistim orjinal,1
cok pismanim bugune kadar almadim,1
cok fazla soze gerek yok xiaomi yine dokturmus masallah tereddut etmeden alinacak bir kulaklik,1
gayet guzel orijinal tavsiye ederim soyleyecek birsey yok zaten aciklamislar,1
harika bir kulaklik ben profesyonel dinlemiyorum guzel s veriyor cocuklar icin tane aldim gayet basarili saglam olmus,1
muzik dinlerken s kalitesi cok iyi urunun kotu gorusme esnasinda sesinizin karsi tarafa iletilmesinde sorun oluyor fiyat performans olarak bakarsaniz hic dusunmeden alabilirsiniz,1
on numara bir tavsiye ederim,1
guzel ancak sarj kablosu yok,1
kaliteli s uygun fiyat,1
adet hediye olarak almistim gayet memnun kalindi,1
mukemmel ancak kargo sirketi ara kargo berbat,1
mukemmel s kalitesi,1
fiyat performans urunu cok bir sey beklememek gerekir,1
fiyat kalite muhtesem,1
tereddutlu almistim baya baya guzel s veriyor baslar filan mukemmel,1
orjinal kesin bi turlu sarzi bitmiyor aletin normal kullanimimda hafta dayaniyor nerdeyse parasin deger,1
tam bir fiyat performans urunu s kalitesi cok iyi sarji cok uzun gidiyor spor yaparken bile dusme cikma olmuyor tek eksigi konusma yaparken ortam sesini oldugu karsi tarafa aktariyor gurultulu bir ortamda konusmak cok zor,1
cabuk ulasti elime guzel sarj gostergesi kablosu yok onundisinda fiyatina gore iyi bir alet,1
ben urunden kadar iyi performans beklemiyordum acikcasi,1
simdi elime gecti fp olarak gozunuz kapali alabilirsiniz diyebilirim bass secenegi kat fazla olsaydi iyiydi biraz sarkilar olsun konusma olsun tiz bir s tonu veriyor genel olarak iyi saticiya tesekurler saglam bir sekilde kargo elime ulasti,1
urunu oldukca iyi rahat buldum uzun dinlemelerde bile kulagi cok rahatsiz etmeyecek bir yapisi var s olarakta oldukca tatmin edici,1
gercekten kadar iyi beklemiyordum paraya gercekten super bi s kalitesi ergonomisi var bence fiyati kacirmayin,1
satin aldigimdan beri beni hic yari yolda birakmadi s kesilmesi cok cok nadiren oluyor cok kisa bir sureligine gerceklesiyor fiyata kesinlikle degecek bir almak isteyenler dusunmeden alabilir,1
konusma performansi dis sesi aliyorama benim mizik film izlemek icin alirsaniz bicilmis kaftantam bir fp urunu,1
bir kac aydir kullaniyorum fiyatina gore gayet kaliteli bir kulaklik orjinal geldi paketlenmede iyiydi hic bir hasar yoktu,1
sarji tam dolu tahmini saat gidiyorkutusuna koydugunda tahmini dolusu dk arasiher gun kullanalar icin kutusunun sarji tahmini gun gidiyormuzik dinlemek icin idea aramalarda cok kotusizin sesiniz haric cevrenizdeki butun sesler net bir sekilde karsi taraftan duyuluyorkendi sesinize karsi filtre uyguluyor,1
kargo hizlica elime ulasti sanirim gun orijinal paketi saglam urunun kalitesini tartismaya gerek yok fiyat icin alinabilinecek guzel urundur kulakta buyuk durmuyor kulagi acitmiyor agirlik yapmiyor sarj olayi iyi olabilirdi aslinda simdilik cok memnunum,1
orjinalligi konusunda sikinti yok internetteki dogrulamalara baktim hepsiburanin sattigi kesinlikle orijinal muzik dinlemek icin mukemmel diyebilirim konusma esnasinda karsi tarafa cok gurultu gidiyor sessiz bir ortamda konusmak gerekiyor birde diger kullanicilarin aksine benim kulagima iyi oturmuyor bir kucuk slikon olmaliydi,1
onceki kulak ici kulakligim cok iyidi uzun sure durunca kulakta agri yapiyordu bende urunu denemek istedim kadar dursada agri yapmiyor memnu kaldim guzel,1
kesinlikle orijinal s kalitesi beklentimin ustundeydi muzik dinlemek icin mukemmel film videolarda saliselik gecikmeler var mikrofon gurultulu ortamlarda cok s aliyor karsi tarafa sesiniz net gidiyor,1
kulaklik bence cok iyi kulaktan dusmuyor hmn sarji normal seviyede dinlediginde saat suruyor sag kulakligin sarji sola gore cabuk bitiyor eslestirme yaptigindan heralde sarj bitti dediginde solu elestiriyorum sarj fazla dayaniyor,1
cok orijinal bir gercekten parasinin hakkini veriyor telefon gorusmelerinde sesiniz iyi gitmeyecegini dusunuyorsunuz dis sesleri engelleyerek karsi tarafa net bir s iletiyor muzik dinlemek icin yeterli oldugunu dusunuyorum,1
bir cok yorumda bahsedildigi kulaklik iyi muzik bolumu okuyan olarak basso tizi beni tatmin etti enstrumanlarin sesi gayet net guzel geliyor muzik bolumu okuyan kulagini yonde gelistirmis arkadaslar tereddut etmeden alip kullanabilirler,1
hizli geldi tesekkurler hepsiburadadaya kucuk bir sorun var internetten birsey dinlerken internet hizini kesiyor sadece wifi sarji dayanikli kulakta durmasi iyi,1
ay once aldim tek sorun yasamadim kesinlikle cok guzel bir sarji iyi gidiyor s kalitesi oldukca guzel benim yuksek sesli muzik dinlemeyi seviyorsaniz kulakliklari kulaginiza iyice oturtun tam oturdugu zaman bass efektlerini cok iyi aliyorsunuz,1
cok guzel begendim sevgilime kendime aldim gayet memnunum fiyat performans olarak basarili pahali urunlere gerek yok bence sarj olarak ortalama saat gidiyor iyi olabilirdi,1
fiyatina gore gayet guzel kullanisli baglantisinda kopma falan olmadi hic seste gecikme kulaktan dusme problem yasamadim oyun oynamadigim icin denemedim konuda bise soyleyemicem,1
cok hizli geldi kalite kulanis yonunden gayet yeterli orjinalmi derseniz bence kopya degil kopya bile olsa kalite birebir kisacasi mal iyi,1
kesinlikle harika bir kulaklik tek kotu kutu iceriginde sarj kablosu yazmasina ragmen kutudan sarj kablosu cikmadi kulakliklarin s kalitesi muzik dinlerken konusma esnasinda cok iyi konusma esnasinda telefondan uzaklasarak yaptigim testlerde benim sesim karsi tarafin sesinde bir cizirti kopma v sikinti yasanmadi gonul rahatligiyla alabilirsiniz,1
oglum icin aldim orjinal,1
hizli kargo orjinal tavsiye ederim begendim,1
sorunsuz hizli teslim aldim hediye icin saticiya tesekkurler,1
fiyatina gore s seviyesi bastiz derecesi cok guzel,1
orijinal fiyatina gore cok iyi,1
fiyat performans,1
s kalitesi kablolu kulaklilar degil malzeme kalitesi bakimindan cok iyi konusma acisindan basarili,1
parasina gore bir bir sure sonra malzemesinin kalitesi atiyor bass tiz sadece idarelik bi sekilde cikiyor,1
muzigi kulakliktan degistirmedigimiz icin yildiz verdim geri kalan butun sey numara,1
super iyi almisim cok kullanisli sarji acayip iyi,1
gayet basarili,1
fiyatina gore is gorur derecede cok cok iyi diyemem,1
urunu bir kac gun kullandim arada baglanti sorunu yasiyorum kulakligi bilgisayara bagladigimda surekli donuyor cizirdiyor telefonda bilgisayardaki olmasa baglanti anlik kopup geliyor yorumlarda anlatildigi cok tatmin etmedi sarji baya gidiyor hemen sarj oluyor,0
telefonun kendi sesini beklemeyin,1
fiyat performans urunu,1
orjinal,1
good good,1
kismen epik bir kulaklik,1
fiyat performans urunu diyebiliriz,1
fiyatina gore iyi,1
kendi kalitrsi s kalitesi cok dusuk memnun kalmadim,0
tahmini sureden gun once geldi ancak bir yorumda bir arkadas resimli yoruma bakinca kulak ici aparatin posetine gore replika sarj kutusu ambalaji yazisina gore replika kutudaki detaya gore orjinal kafam karisti,0
urunu kesinlikle tavsiye ediyorum cekinmeden alabilirsiniz,1
mukemmel fiyata gore kaliteli ogluma hediye aldim cok memnun,1
cok guzel muzik seti tadinda,1
urunde sag sol s gitmesi oluyor bazen ani s kesilmesi oluyo fiyatina gore gayet iyi,1
s net basso piston u yakalayamiyor s kalitesi,1
s kalitesi iyi ancak kalabalik ortamlara girince nedense seste fazlasiyla bozulma oluyor sarji cok iyi gitmiyor disarida telefonla konusmak imkansiz cok fazla gurultu veriyor,0
guzel,1
sesli kitap dinliyorum gayet iyi,1
kulaga oturmasi iyi degiltek kulaklik kullanmak istedigimde baglanti sorunu yasiyorumpratik gelmedisanirim kabloluya donecegim kutusu sik kucuksarj kablosu cikmiyor,0
sik sik iki kulaklik arasinda telefonla olan baglanti kesiliyor orjinal oldugundan kaliteli beklemistim yanilmisim,0
xiaomi redmi airdots cok abartildi haftadir kullaniyorum s kalitesi dusuk baslar cok cok inanilmaz derecede kopmalar var bazen iki kulaklik ayni anda kopuyor sn lik rahatsiz ediyor bazen sol kulaklik kopuyor oda saniyelik malzeme kalitesi kotu degil sadece cok abartildi dusunuyorum qcy tc kutu biraz dandik oturusu cok iyi kopma yok baslar inanilmaz cikiyor cok abartili bir ba yok diyerini gore cok iyi,0
basarili,1
arada bir eslesme sorunu olsada cok iyi,1
sarji cok iyi gidiyor s kalitesi cok iyi degil,1
cok iyi,1
kosu icin alacaksaniz eger tiklama yerinde tuslar oynuyor rahatsizlik veriyor resmen can sikici sporda kulaktan dusmuyor sarj kutusu kirilacak dandik duruyor baglantisi cok iyi degil kopmalar oluyor bana cok abarti geldi yazilanlar arada bana gelen urunde seri no yazmiyor sahtemi orijinal midir bilemem hepsiburada satici olarak aldim,0
wifi bluetooth u ayni anda actiginizda wifi cok yavasliyor kullanilmicak dereceye geliyor yuzden mecburen mobil veriyi kullaniyorumbunu goze alarak satin alin,0
urunu haftadir kullaniyorum nadir olarak s gitmesi oluyor sarji saat yetiyor s kalitesi tatmin edici ben memnunum,1
benim cok hosuma gitti oncesinde tws marka kablosus apple kulakligi kullanmistim s gec geliyordu gorusme yaparken sesim karsiya gitmiyordu vb bunda problemlerin hic yok bence fiyatina gore cok basarili kulagima tam oturdu icinden boy silikon kulaklik kilifi cikti,1
aydan beri kullaniyorum s kalitesi cok guzel eksi tarafi kulaklik kulaginizdaiken disari irtibatiniz kesiliyor baglantisi kuvvetli kolay kolay kesmiyor tasarim harika,1
urunun saticisi hepsiburada idi orginal kargomda normal surede geldi urunun s kalitesi cok guzel kablolu kaliteli bir kulakliktan muzik dinliyorum ancak bisikletimle spor yaparken saat icerisinde saniyelik kisa kisa kopmalar yasadim normal yuruyus yaparken felan kopma olmadi sarjida saat kullanimda yuzde azaldi kutusundan sarj kablosu cikmiyor sonuc olarak alinir mi bence fiyat performans urunu emsallerinin fiyatini dusunursek alinir,1
istedigim gibiydi,1
cok iyi fiyati biraz uygun olabilirdi,1
beklentimi karsiladi sadece kargo sirketi cok yavas,1
arkadaslar aldigim kulaklikla ilgili sikinti karsi taraf ufak sesi bile cok fazla hissediyor yuzden disarda sesli ortamda konusmaniz imkansiz ozellikle video dinlerken s alcalmalari oluyor cok rahatsiz ediyor basincli ortama girer bazen baglanti sagladi mi saglamadi mi bilemiyorsun baglanti metre sonra gidebiliyor iyi yanlari ucuz evde rahat konusabiliyirsun tabi kimse olmamasi gerek onun sesini bile duyabiliyor kablo derdi yok,0
hizli sorunsuz bir alisveris,1
indirimden aldigim urunden gayet memnunum su an yorumu kulakliktan muzik dinleyerek yaziyorum bence fiyatina gore sesi olsun basi olsun gayet yeterli ahizesinden konusma yaptim karsi taraf sesin telefon ahizesinden konusuyorsun geliyor dedi,1
guzel,1
aydir urunu kullaniyorum muzik dinlemek film izlemek icin dusunuyorsaniz hic dusunmeden alabilirsiniz ancak telefonla konusacaksaniz bir kere dusunun cok sesin oldugu yerde bile karsi taraf disarinin sesinden rahatsiz oluyor telefonla konustugum ayni seyden sikayet etti gurultuyu cok fazla aliyor,0
ben yorumlara bakarak aldim suan pek kullanamiyorum maalesef kullaktan cikiyor muzik dinlemek icin almistim cizirti s var taktiniz hareket ettiniz zaman hemen cikiyor dusuyor maalesef biraz aldima pisman oldum pek tavsiye etmem,0
s kalitesi cok guzel sarz idare eder kutu powerbank dakika civari doluyorkulaklik sarzi ortalama saat civari gidiyor bir sikinti var oda acik havada gurultulu ortamlarda gorusme yapmak hic mumkun degil sesiniz karsi tarafa gitmiyor ufak esinti bile engel oluyor,1
gayet sik guzel s kalitesi cok iyi kutuyu actigin anda baglaniyor hic ugrastirmiyor amma velakin hepsiexpress geldi gunde dagitim merkezine ulasti hafta sonra dagitima cikti yinede urunun kalitesi yuzunden yildiz,1
muzik kulagim olmadigi icin s kalitesi hakkinda yorum yapamam mikrafonun kalitesizliginden eminimha diger kulakliklarin cok iyi kullanmadigim icin bilemem,1
bugun elime ulasti s kalitesini begenmedim muzik dinlerken sarki basladigi zaman arkadan bi s geliyor eski radyolarda bi s tez sesi acikcasi yorumlar a gore almistim pisman oldum,0
kullanisli degil mt otede s kesik kesik geliyor kulaga tam oturmuyor hic argonomik degl dusecekmis oluyor cikintisi var fiyata alinacak degil tlye aldigim iyi,0
bekledigimden kotu gurultu engelleyicisi yok telefonla gorusme esnasinda tv sesi sokak sesi metre ilerinizde konusan birisinin sesi vb tamamiyla karsiya gidiyor yine telefon gorusmesinde sesiniz karsi tarafa mekanik olarak gidiyor icin kaliteli iyi diyenler kaliteli gormemis kullanmamis kisiler olabilir markayi zaten sevmiyorum fiyatinin bir nebze olsa uygun olmasi cazip geldi satin aldim ancak sasirtmadi aksine kotu cikti fiyat sikalasinda arayanlara plantronics marka kulakliklari tavsiye ederim bende adet var ancak yogun kullanimdan dolayi ikinci bir kulakliga ihtiyac duyuyorum sebebple urune yoneldim ancak yine bildigim markadan devam edicem cocuklara oyuncak olur artik ciddi manada gorusmesi kalitesi arayan kisilere tavsiye etmem muzik konusunda sunu soyleyebilirim ortaiyi dizaynda bir kulaklik icin kabul edilebilir sorun yasamadim muzik konusunda baglanti problemi yok kitapcigi okumaniz yeterli baglanti kopmasi yok,0
